SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
4933;I-NE CO LTD;4933.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4934;TAINERGY TECH CO LTD;4934;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4934;PREMIER ANTI-AGING CO LTD;4934.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4935;GLOBAL LIGHTING TECHNOLO;4935;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4935;LIBERTA CO LTD;4935.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4936;AXXZIA INC;4936.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4937;WAQOO INC;4937.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4938;PEGATRON CORP;4938;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4942;CHIA CHANG CO LTD;4942;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4943;CONCRAFT HOLDING CO LTD;4943;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4949;WIN WIN PRECISION TECHNOLOGY;4949;TWD;Stocks;TW;TWSE*;Desenvolvido;1
495;PALADIN LIMITED;495;HKD;Stocks;HK;SEHK*;Desenvolvido;1
4951;ST CORP;4951.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4952;GENERALPLUS TECHNOLOGY INC;4952;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4955;AGRO-KANESHO CO LTD;4955;JPY;Stocks;JP;JPNNEXT;Desenvolvido;1
4956;KONISHI CO LTD;4956.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4956;EPILEDS TECHNOLOGIES INC;4956;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4957;YASUHARA CHEMICAL CO LTD;4957.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
4958;T HASEGAWA CO LTD;4958.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4958;ZHEN DING TECHNOLOGY HOLDING;4958;TWD;Stocks;TW;TWSE*;Desenvolvido;1
496;KASEN INTERNATIONAL HOLDINGS;496;HKD;Stocks;HK;SEHK*;Desenvolvido;1
4960;CHENG MEI MATERIALS TECHNOLO;4960;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4960;CHEMIPROKASEI KAISHA LTD;4960.T;JPY;Stocks;JP;CBOE.JPN;Desenvolvido;1
4961;FITIPOWER INTEGRATED TECH;4961;TWD;Stocks;TW;TWSE*;Desenvolvido;1
4966;C UYEMURA & CO LTD;4966.T;JPY;Stocks;JP;TSEJ*;Desenvolvido;1
