SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
KSM.F133;KSM ETF IXINTR;KSM.F133;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F134;KSM ETF IXYNTR;KSM.F134;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F135;KSM ETF SMIC;KSM.F135;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F136;KSM ETF MCXNUK CH;KSM.F136;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F137;KSM ETF SX7R;KSM.F137;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F138;KSM ETF UKXNUK CH;KSM.F138;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F139;KSM ETF DJINETN CH;KSM.F139;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F14;KSM ETF BCOMCOT;KSM.F14;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F140;KSM ETF CMP STK MID DV CH;KSM.F140;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F141;KSM ETF CMP TEL GOV+EQ CH;KSM.F141;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F142;KSM ETF SP5LVHDN;KSM.F142;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F143;KSM ETF M1WO DH;KSM.F143;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F144;KSM ETF TEL-COMP;KSM.F144;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F145;KSM ETF DJDVN CH;KSM.F145;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F146;KSM ETF SD3T CH;KSM.F146;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F147;KSM ETF SX7T CH;KSM.F147;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F148;KSM ETF SHO TEL-YLD;KSM.F148;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F149;KSM ETF CMP TEL GOV+EQ CH;KSM.F149;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F15;KSM ETF SHO TA-REAL;KSM.F15;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F150;KSM ETF CMP STK US;KSM.F150;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F152;KSM ETF IXVNTR;KSM.F152;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F153;KSMETF TEL GOV SHO SHEK;KSM.F153;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F154;KSM ETF 00 ALL-BOND-FLOATING;KSM.F154;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F155;KSM ETF CMP STK SEC EU EH;KSM.F155;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F156;KSM ETF CMP STK SEC US;KSM.F156;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F157;KSM ETF CMP BND GOV+FR CH;KSM.F157;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F158;KSM ETF IXTNTR;KSM.F158;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F159;KSM ETF IXRNTR;KSM.F159;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F16;KSM ETF NKYNTR CH;KSM.F16;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F160;KSM ETF IBOXPHA0 CH;KSM.F160;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F161;KSM ETF IBOXPHA1 CH;KSM.F161;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F162;KSM ETF BGTHNTR;KSM.F162;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F163;KSM ETF SPSIRBKN;KSM.F163;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F164;KSM ETF IBOXPHA1;KSM.F164;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F165;KSM ETF CMP BND FR CH;KSM.F165;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F166;KSM ETF SP5LVHDN CH;KSM.F166;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F169;KSM ETF SHO TA-SME60;KSM.F169;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F17;KSM ETF SX5T CH;KSM.F17;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F170;KSM ETF SPSIPHN;KSM.F170;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F171;KSM ETF M1WD DH;KSM.F171;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F172;KSM ETF CMP BND GE+EQ CH;KSM.F172;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F174;KSM ETF TEL-SH35;KSM.F174;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F175;KSM ETF TEL-BD;KSM.F175;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F18;KSM ETF TEL-B20;KSM.F18;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F19;KSM ETF IBOXHY;KSM.F19;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F192;KSM ETF 4A TA SECTOR BALANCE;KSM.F192;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F2;KSM ETF TEL-B50;KSM.F2;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F20;KSM ETF OMXS30GI;KSM.F20;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F21;KSM ETF TA-GROW;KSM.F21;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F218;KSM ETF TEL-BCL AA-AAA IL;KSM.F218;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F219;KSM ETF TEL-SHA IL;KSM.F219;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F22;KSM ETF MCXR;KSM.F22;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F220;KSM ETF TEL-SHAA IL;KSM.F220;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F221;KSM ETF TEL-CP51 IL;KSM.F221;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F223;KSM ETF TEL-SH03 IL;KSM.F223;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F225;KSM ETF SP TECH H;KSM.F225;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F228;KSM ETF SP400NTR CH;KSM.F228;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F229;KSM ETF SP CONS DISCRET H;KSM.F229;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F23;KSM ETF TEL GOV FL0;KSM.F23;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F230;KSM ETF SPSIRBKN CH;KSM.F230;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F232;KSM ETF SP CONS STAPLES H;KSM.F232;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F236;KSM ETF SP CONS STAPLES;KSM.F236;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F24;KSM ETF SD3T;KSM.F24;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F25;KSM ETF SDGV;KSM.F25;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F26;KSM ETF SHO TEL-B20;KSM.F26;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F27;KSM ETF LVSHO TA-35 X2;KSM.F27;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F28;KSM ETF DJDVN;KSM.F28;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F29;KSM ETF SPTSX60N;KSM.F29;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F3;KSM ETF TEL-BGLO;KSM.F3;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F30;KSM ETF M7SG;KSM.F30;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F31;KSM ETF IBOV;KSM.F31;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F32;KSM ETF NCAC;KSM.F32;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F33;KSM ETF ASN51;KSM.F33;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F34;KSM ETF 4A TA-INSURANCE;KSM.F34;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F35;KSMETF TEL GOV CPI-LIN0-2;KSM.F35;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F36;KSMETF TEL GOV CPI-LIN2-5;KSM.F36;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F37;KSMETF TEL GOV SHEK 0-2;KSM.F37;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F38;KSMETF TEL GOV SHEK 5+;KSM.F38;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F39;KSMETF TEL GOV SHEK 2-5;KSM.F39;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F4;KSM ETF IBXXFRN3;KSM.F4;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F40;KSM ETF TEL-B40;KSM.F40;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F41;KSM ETF TEL-B60;KSM.F41;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F42;KSM ETF TEL GOV CPI-LIN;KSM.F42;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F43;KSM ETF TEL GOV T-BIL;KSM.F43;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F44;KSM ETF SX8R;KSM.F44;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F45;KSM ETF CMP BND GOV+EQ IS;KSM.F45;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F46;KSM ETF LV TA-35 X3;KSM.F46;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F48;KSM ETF TEL-BSH;KSM.F48;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F49;KSM ETF GOLDLNPM CH;KSM.F49;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F5;KSM ETF SP400NTR;KSM.F5;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F50;KSM ETF SHO TEL-B40;KSM.F50;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F51;KSM ETF UKXNUK;KSM.F51;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F52;KSM ETF XNDXNNR;KSM.F52;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F53;KSM ETF 4D DAX;KSM.F53;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F54;KSM ETF TXIN0NCH;KSM.F54;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F55;KSM ETF TA-SME60;KSM.F55;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F56;KSM ETF TA-REAL;KSM.F56;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F57;KSM ETF TA-FIN;KSM.F57;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F58;KSMETF TEL GOV SHEKEL;KSM.F58;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F59;KSM ETF TA-35;KSM.F59;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F6;KSM ETF GOLDLNPM;KSM.F6;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F60;KSM ETF RU20N30U;KSM.F60;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F61;KSM ETF CECENTRE;KSM.F61;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F62;KSMETF TELGOV CPI-LIN5-10;KSM.F62;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F63;KSM ETF M7IN;KSM.F63;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F64;KSM ETF KOSPI2T;KSM.F64;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F65;KSM ETF CRDXNTRU;KSM.F65;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F66;KSM ETF M7TW;KSM.F66;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F67;KSM ETF M1WO;KSM.F67;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F68;KSM ETF M1EF;KSM.F68;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F69;KSM ETF M1FEJ;KSM.F69;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F7;KSM ETF SPGSCITR;KSM.F7;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F71;KSM ETF M7ES;KSM.F71;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F72;KSM ETF TA-90;KSM.F72;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F74;KSM ETF TA-125;KSM.F74;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F75;KSM ETF TA-BLUE;KSM.F75;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F76;KSM ETF SX5T;KSM.F76;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F77;KSM ETF INDEX ISRAELI BANKS;KSM.F77;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F78;KSM ETF DJINR;KSM.F78;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F8;KSM ETF DJTBAKT;KSM.F8;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F80;KSM ETF SPTR500N;KSM.F80;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F81;KSM ETF BCOMAG;KSM.F81;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F82;KSM ETF SPTR500N CH;KSM.F82;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F83;KSM ETF XNDXNNR CH;KSM.F83;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F84;KSM ETF BCOMCOT CH;KSM.F84;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F85;KSM ETF CMP TELGOV+COR IL;KSM.F85;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F86;KSM ETF TEL GOV;KSM.F86;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F87;KSM ETF CMP BND GEN+EQ;KSM.F87;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F88;KSM ETF CMP BND GEN+EQ IS;KSM.F88;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F89;KSM ETF M1WD;KSM.F89;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F9;KSM ETF DJTHCAT;KSM.F9;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F90;KSM ETF HSI21N CH;KSM.F90;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F91;KSM ETF CMP BND GE+EQ;KSM.F91;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F92;KSM ETF 4A DAXNR CH;KSM.F92;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F93;KSM ETF SHO TA-90;KSM.F93;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F94;KSM ETF RU20N30U CH;KSM.F94;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F95;KSM ETF M1EF DH;KSM.F95;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F96;KSM ETF SHO TA-35;KSM.F96;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.F98;KSM ETF DJILSCST;KSM.F98;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.FK1;KSM ETF KOSHER TEL-B60;KSM.FK1;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.FK2;KSM ETF KOSHER TEL-BSH;KSM.FK2;ILS;ETF;IL;TASE*;Desenvolvido;1
KSM.FK3;KSM ETF KOSHER TA-125;KSM.FK3;ILS;ETF;IL;TASE*;Desenvolvido;1
KSMF167;KSM KTF4A S&P HEALTH CARE CURR;KSMF167;ILS;ETF;IL;TASE*;Desenvolvido;1
LAY1;21SHARES CRYPTO LAYER 1 ETP;LAY1;CHF;ETF;CH;EBS*;Desenvolvido;1
LEM;AMUNDI EMERGING MARKETS;LYM7;EUR;ETF;FR;SWB;Desenvolvido;1
LEVMIB;AMUND FTSE MIB D 2X LEV;LEVMIB;EUR;ETF;FR;BVME.ETF*;Desenvolvido;1
LNY4;LYXOR EMERGING MARKETS;LNY4;EUR;ETF;FR;GETTEX*;Desenvolvido;1
LQQ;AMUND NASDAQ 100 DALY LEV;LQQp;EUR;ETF;FR;DXEEN;Desenvolvido;1
LVC;AMUND CAC 40 DAILY 2X LEV;LVC;EUR;ETF;FR;SBF*;Desenvolvido;1
LVE;AMUND EURSTX50 DAILY LEV;DJLEV;EUR;ETF;FR;BVME.ETF;Desenvolvido;1
LYQ4;AMNI STOXX 50 DR-HDG-USD;LYQ4;EUR;ETF;FR;GETTEX*;Desenvolvido;1
LYXIB;AMUNDI IBEX 35 UCITS ETF;LYXIBe;EUR;ETF;FR;BATEES;Desenvolvido;1
LYXV;LYX ETF JP EUR VAL FACT INDX;LYXV;EUR;ETF;FR;IBIS*;Desenvolvido;1
MAG7C;MAGNIFICENT 7 CHF INDEX;MAG7C;CHF;ETF;CH;EBS*;Desenvolvido;1
MAGI8;MAGIC EUROPE 8 CHF INDEX;MAGI8;CHF;ETF;CH;EBS*;Desenvolvido;1
MCALL;ETP BX SWISS MC INDEX;MCALL;CHF;ETF;CH;EBS*;Desenvolvido;1
MD4X;AMUNDI MDAX UCITS ETF;MD4X;EUR;ETF;FR;FWB;Desenvolvido;1
MEU;AMUNDI MSCI EUROPE;MEUp;EUR;ETF;FR;BATEEN;Desenvolvido;1
MGT;AMN DJ GL TTN 50 UCITS ETF-D;MGT.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
MIBA;AMNDI FTSE MIB UTS ETF D - A;MIBA.MI;EUR;ETF;FR;TRWBIT;Desenvolvido;1
MLUX;AMDI PEA LUX MONDE UCI ETF C;MLUX;EUR;ETF;FR;SBF*;Desenvolvido;1
MSE;AMUNDI EUROSTOXX 50;LYSX.DE;EUR;ETF;FR;TRWBDE;Desenvolvido;1
MTF.F1;MTF NON LINK FIXED INT GOV B;MTF.F1;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F11;MTF SAL TEL BOND - CPI LNKD;MTF.F11;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F12;MTF SAL TEL BOND YIELDS;MTF.F12;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F13;MTF SAL TEL BOND - GLOBAL;MTF.F13;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F15;MTF TEL BOND SHEKEL 50;MTF.F15;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F16;MTF SAL TA-35;MTF.F16;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F17;MTF SAL TA-90;MTF.F17;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F18;MTF SAL TA TECH-ELITE;MTF.F18;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F19;MTF SAL TA-125;MTF.F19;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F2;MTF NON-LNK FIX INT GOV 2-5Y;MTF.F2;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F22;MTF SAL 4D MDAX;MTF.F22;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F23;MTF SAL 4D S&P 500;MTF.F23;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F24;MTF S&P AEROSPACE & DEFENSE;MTF.F24;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F25;MTF SAL 4D S&P CONS DISC;MTF.F25;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F26;MTF SAL S&P CONSUMER STAPLES;MTF.F26;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F27;MTF SAL 4D S&P FINANCIAL;MTF.F27;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F28;MTF SAL 4D S&P HEALTH CARE;MTF.F28;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F29;MTF SAL 4D S&P INDUSTRIAL;MTF.F29;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F3;MTF SAL TEL BOND 20;MTF.F3;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F30;MTF SAL 4D S&P TECHNOLOGY;MTF.F30;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F31;MTF SAL STOXX EUROPE 600;MTF.F31;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F32;MTF SAL STOXX EUR MID 200;MTF.F32;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F33;MTF SAL RUSSELL 2000;MTF.F33;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F34;MTF SAL MSCI EMERGING MRKTS;MTF.F34;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F36;MTF SAL DAX 30 CURRENCY HDGD;MTF.F36;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F37;MTF EUR STOXX DVD 30 CRNCY H;MTF.F37;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F38;MTF MDAX CURRENCY HEDGED;MTF.F38;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F39;MTF S&P AEROSPACE & DEF CHDG;MTF.F39;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F4;MTF SAL TEL-BOND 60;MTF.F4;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F40;MTF SAL STOXX EU 600 CRNCY H;MTF.F40;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F41;MTF SAL STOXX EU MID 200 CHG;MTF.F41;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F42;MTF S&P CONS DISCRET CRNCY H;MTF.F42;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F43;MTF S&P CONSUMER STAP CNCY H;MTF.F43;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F44;MTF S&P ENERGY CRNCY HEDGED;MTF.F44;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F45;MTF S&P FINANCIAL CNCY HDGD;MTF.F45;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F46;MTF S&P HEALTHCARE CRNCY HDG;MTF.F46;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F47;MTF S&P INDUSTRIAL CRNCY HDG;MTF.F47;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F48;MTF S&P TECHNOLOGY CRNCY HDG;MTF.F48;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F49;MTF SAL S&P UTILITIES CHDG;MTF.F49;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F5;MTF SAL TEL BOND SHEKEL;MTF.F5;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F50;MTF SAL NIKKEI 225 CUR HDGED;MTF.F50;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F51;MTF RUSSELL 2000 CRNCY HDGD;MTF.F51;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F52;MTF SAL S&P 500 CRNCY HDGD;MTF.F52;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F6;MTF CPI-LINKED GOV BOND 2-5Y;MTF.F6;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F7;MTF SAL DAX 30;MTF.F7;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F8;MTF NON-LNKED FX INT GOV 5+;MTF.F8;ILS;ETF;IL;TASE*;Desenvolvido;1
MTF.F9;MTF CPI-LNKD GOV BOND 5-10Y;MTF.F9;ILS;ETF;IL;TASE*;Desenvolvido;1
MTFF20;MTF SAL TEL-DIV;MTFF20;ILS;ETF;IL;TASE*;Desenvolvido;1
NK4G;LYXOR MSCI INDIA;NK4G;EUR;ETF;FR;GETTEX*;Desenvolvido;1
NRJ;AMUNDI MSCI NEW ENERGY ESG;LYM9.DE;EUR;ETF;FR;TRWBDE;Desenvolvido;1
NRJC;AMI MI NEY ESG SR UCTS ETF-A;NRJC.MI;EUR;ETF;FR;TRWBIT;Desenvolvido;1
OBLI;AMUNDI PEA EURO COURT TERME;OBLI;EUR;ETF;FR;SBF*;Desenvolvido;1
OBXD;DNB OBX;OBXD;NOK;ETF;NO;OSE*;Desenvolvido;1
OILCHA;UBS FUND SOLUTIONS CMCI OIL;OILCHA;CHF;ETF;CH;EBS*;Desenvolvido;1
OMSP1;ETP OBERMATT SWISS PEARLS;OMSP1;CHF;ETF;CH;EBS*;Desenvolvido;1
ONCC;LEONTEQ CHF O/N RATE ETP;ONCC;CHF;ETF;CH;IBIS*;Desenvolvido;1
OP6E;OSSIAM BBG APAC EXJP PNR EUR;OP6E;EUR;ETF;FR;SBF;Desenvolvido;1
OP8E;OSSIAM BBG CAN PAB UCITSEU;OP8E;EUR;ETF;FR;SBF;Desenvolvido;1
P500H;AMUNDI PEA SP500 ESG UCITS;P500H;EUR;ETF;FR;SBF*;Desenvolvido;1
PAASI;AMUNDI PEA MSCI EMERGING ASI;PAASI;EUR;ETF;FR;SBF*;Desenvolvido;1
PABV;AM MSCI WORLD PAB UMW ETF DR;PABV;EUR;ETF;FR;GETTEX;Desenvolvido;1
PAEEM;AMUNDI PEA MSCI EM ESG LEAD;PAEEM;EUR;ETF;FR;SBF*;Desenvolvido;1
PAEJ;AM P AP M AC AP EX JAP ETF-C;PAEJp;EUR;ETF;FR;BATEEN;Desenvolvido;1
PALAT;AMUNDI PEA MSCI EM ALAT ESG;PALAT.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
PANX;AMUNDI PEA US TECH ESG UCITS;PANX;EUR;ETF;FR;SBF*;Desenvolvido;1
PASI;AMUNDI PEA MSCI CHINA ESG;PASI.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
PCEU;AMUNDI PEA EUROPE UCITS ETF;PCEU.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
PDJE;AMUNDI PEA S&P US INDUSTRIAL;PDJE;EUR;ETF;FR;SBF*;Desenvolvido;1
PE500;AMUNDI PEA S&P 500 ESG UCITS;PE500.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
PINR;AM PEA INDE MS IND UCT ETF-E;PINR.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
PLEM;AMUNDI PEA MSCI EMERGING EME;PLEM.PA;EUR;ETF;FR;TRWBEN;Desenvolvido;1
PMEH;AM P IM EU FTS EP/NA U ETF-C;PMEHp;EUR;ETF;FR;BATEEN;Desenvolvido;1
POLY;21SHARES POLYGON ETP;POLY;CHF;ETF;CH;EBS*;Desenvolvido;1
PSG.F1;PSAGOT ETF TANLVIGV;PSG.F1;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F100;PSAGOT ETF FTSE CHN 50;PSG.F100;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F101;PSAGOT ETF MSCI INDIA;PSG.F101;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F102;PSAGOT ETF SP/ASX 200;PSG.F102;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F103;PSAGOT ETF HANG SENG;PSG.F103;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F104;PSAGOT ETF DAX BRIC USD;PSG.F104;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F105;PSAGOT ETF MSCI WORLD;PSG.F105;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F107;PSAGOT ETF MSCI EM;PSG.F107;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F108;PSAGOT ETF SP EM LV;PSG.F108;ILS;ETF;IL;TASE*;Desenvolvido;1
PSG.F109;PSAGOT ETF BSTAR IL GLOB;PSG.F109;ILS;ETF;IL;TASE*;Desenvolvido;1
