SYMBOL;DESCRIPTION;IBKR SYMBOL;CURRENCY;PRODUCT;REGION;EXCHANGE *PRIMARY EXCHANGE;Classificação Econômica;inloco
9801;ISHARES CORE MSCI CHINA -USD;9801;USD;ETF;HK;SEHK*;Desenvolvido;0
9803;PREMIA CSI CAIXIN CHINA -USD;9803;USD;ETF;HK;SEHK*;Desenvolvido;0
9804;PREMIA VIETNAM ETF;9804;USD;ETF;HK;SEHK*;Desenvolvido;0
9806;GLOBAL X CHINA CONSUMER -USD;9806;USD;ETF;HK;SEHK*;Desenvolvido;0
9807;GLOBAL X CHINA ROBOTICS -USD;9807;USD;ETF;HK;SEHK*;Desenvolvido;0
9809;GLOBAL X CHINA CLEAN ENE-USD;9809;USD;ETF;HK;SEHK*;Desenvolvido;0
9810;PREMIA DOW JONES EMERGIN-USD;9810;USD;ETF;HK;SEHK*;Desenvolvido;0
9812;SAMSUNG CSI CHINA DRAGON-USD;9812;USD;ETF;HK;SEHK*;Desenvolvido;0
9814;SAMSUNG NYSE FANG+ ETF- USD;9814;USD;ETF;HK;SEHK*;Desenvolvido;0
9817;PREMIA CH TRE PO BANK BL-USD;9817;USD;ETF;HK;SEHK*;Desenvolvido;0
9820;GLOBAL X CHINA BIOTECH-USD;9820;USD;ETF;HK;SEHK*;Desenvolvido;0
9826;GLOBAL X CHINA CLOUD COM-USD;9826;USD;ETF;HK;SEHK*;Desenvolvido;0
9829;ISHARES CN GOVT BOND ETF-USD;9829;USD;ETF;HK;SEHK*;Desenvolvido;0
9834;ISHARES NASDAQ 100 ETF-USD;9834;USD;ETF;HK;SEHK*;Desenvolvido;0
9836;ISHARES CORE SENX INDIA -USD;9836;USD;ETF;HK;SEHK*;Desenvolvido;0
9839;CHINAAMC MSCI CHA50 CNT-USD;9839;USD;ETF;HK;SEHK*;Desenvolvido;0
9845;GLOBAL X CHINA ELECTRIC -USD;9845;USD;ETF;HK;SEHK*;Desenvolvido;0
9846;ISHARES CORE CSI 300 ETF-USD;9846;USD;ETF;HK;SEHK*;Desenvolvido;0
A200;BETASHARES AUSTRALIA 200 ETF;A200;AUD;ETF;AU;ASX*;Desenvolvido;1
A35;ABF SINGAPORE BOND INDX FUND;A35;SGD;ETF;SG;SGX*;Desenvolvido;1
AAA;BETASHARES AUS HIGH INTEREST;AAA;AUD;ETF;AU;ASX*;Desenvolvido;1
AASF;AIRLIE AUSTRALIAN SHARE FUND;AASF;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ABFMY1;ABF MALAYSIA BOND INDEX FUND;ABFMY1;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
ABGSEC;AB CRSL BRD GLT ETF;ABGSEC;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ABSLLIQUI;ADITYA BIRLA SUN LIFE CRISIL;ABSLLIQUID;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ABSLNN50E;ABSL NIFTY NEXT 50 ETF;ABSLNN50ET;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ABSLPSE;ABSL NIFTY PSE ETF;ABSLPSE;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ACDC;GLOBAL X BATTERY TECH & LITH;ACDC;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ADEF;APOSTEL DUNDAS GLOBAL EQUITY;ADEF;AUD;ETF;AU;CHIXAU;Desenvolvido;1
AEAE;AU ETHICAL HIGH CONVIC EQMF;AEAE;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
AEBD;BS ETHICAL AU BOND ETF;AEBD;AUD;ETF;AU;ASXCEN;Desenvolvido;1
AESG;ISHARES GLB AGG BD ESG ETF;AESG;AUD;ETF;AU;ASX*;Desenvolvido;1
AGVT;BETASHARES AUS GOV BOND ETF;AGVT;AUD;ETF;AU;ASX*;Desenvolvido;1
AGX1;ANTIPODES GLBL SHRS EQMF ETF;AGX1;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ALPH;SCHRODER GLOBAL EQ ALPHA ACT;ALPH;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ALPHA;KOTAK NIFTY ALPHA 50 ETF;ALPHA;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ALPHAETF;MIRAE ASSET NIFTY 200 ALP 30;ALPHAETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ALPL30IET;ICICI PRU NIFTY A L-V 30 ETF;ALPL30IETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ALTB;ISHARE 15+Y AU GOV BD ETF;ALTB;AUD;ETF;AU;CHIXAU;Desenvolvido;1
AMVE;AB MAN VOL EQT FUND MVE;AMVE;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
AQLT;BETA SHARES AUST QLTY ETF;AQLT;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ARMR;BS GLOBAL DEFENCE ETF;ARMR;AUD;ETF;AU;CHIXAU;Desenvolvido;1
ASAO;ABRDN SUST ASIAN OP ACT ETF;ASAO;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ASIA;BETASHARES ASIA TECH TIGERS;ASIA;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ATEC;BETASHARES S&P/ASX AU TECH;ATEC;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ATOM;GLOBAL X URANIUM ETF;ATOM;AUD;ETF;AU;ASXCEN;Desenvolvido;1
AUDS;BETASHARES STRONG AUD FUND;AUDS;AUD;ETF;AU;ASX*;Desenvolvido;1
AUMF;ISHARES EDGE MSCI AUS MFACTR;AUMF;AUD;ETF;AU;ASXCEN;Desenvolvido;1
AUST;BETASHARES MANAGED RISK AUST;AUST;AUD;ETF;AU;ASX*;Desenvolvido;1
AUTOBEES;NIPPON INDIA NIFTY AUTO ETF;AUTOBEES;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AUTOIETF;ICICI-PRU-NIFTY-AUTO-ETF;AUTOIETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISBNKET;AXIS NIFTY BANK ETF;AXISBNKETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISBPSET;AXIS N AAA BOND PLUS SDL ETF;AXISBPSETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISCETF;AXIS NIFTY INDIA CONSUMP ETF;AXISCETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISGOLD;AXIS GOLD ETF;AXISGOLD;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISHCETF;AXIS NIFTY HEALTHCARE ETF;AXISHCETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISILVER;AXIS SILVER ETF;AXISILVER;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISNIFTY;AXIS NIFTY 50 ETF;AXISNIFTY;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXISTECET;AXIS NIFTY IT ET;AXISTECETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AXJ;TRADEPLUS MSCI REITS TRACKER;AXJ-REITSETF;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
AXSENSEX;AXIS BSE SENSEX ETF;AXSENSEX;INR;ETF;IN;NSE*;Em Desenvolvimento;1
AYLD;GLB X SP/ASX 200 COVCALL ETF;AYLD;AUD;ETF;AU;CHIXAU;Desenvolvido;1
BANK;GLOBAL X AUS BANK CREDIT ETF;BANK;AUD;ETF;AU;CHIXAU;Desenvolvido;1
BANKBEES;NIPPON INDIA ETF NIFTY BANK;BANKBEES;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BANKBETF;BAJAJ FINSERV NIFTY BANK ETF;BANKBETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BANKETF;MIRAE ASSET NIFTY BANK ETF;BANKETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BANKETFAD;DSP NIFTY BANK ETF;BANKETFADD;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BANKIETF;ICICI PRU NIFTY BANK ETF;BANKIETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BANKNIFTY;KOTAK NIFTY BANK ETF;BANKNIFTY1;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BANKPSU;MIRAE ASSET NIF PSU BK ETF;BANKPSU;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BAOR;AORIS INT FD CLS B UNHDG;BAOR;AUD;ETF;AU;CHIXAU;Desenvolvido;1
BBAB;BS G SHRT AUS GOV BOND FUND;BBAB;AUD;ETF;AU;CHIXAU;Desenvolvido;1
BBETF0432;BHARAT BOND ETF - APRIL 2032;BBETF0432;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BBFD;BS G SHRT US TRSRY BOND FUND;BBFD;AUD;ETF;AU;ASXCEN;Desenvolvido;1
BBNPNBETF;BARODA BNP PR NIFTY BK;BBNPNBETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BBNPPGOLD;BARODA BNP PARIBAS GOLD ETF;BBNPPGOLD;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BBOZ;BETASHARES AUS EQ STR BR HDG;BBOZ;AUD;ETF;AU;ASXCEN;Desenvolvido;1
BBUS;BETASHARES US EQ STR BEAR-CH;BBUS;AUD;ETF;AU;ASX*;Desenvolvido;1
BCOM;GLOBAL X BLOOMBERG COMMODITY;BCOM;AUD;ETF;AU;ASX*;Desenvolvido;1
BEAR;BETASHARES AUS EQ BEAR HF;BEAR;AUD;ETF;AU;CHIXAU;Desenvolvido;1
BFSI;MA FINANCIAL SERVICES ETF;BFSI;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BGBL;BETASHARES GLOBAL SHARES ETF;BGBL;AUD;ETF;AU;ASX*;Desenvolvido;1
BHYB;BETASHARES AU MAJOR BANK HYB;BHYB;AUD;ETF;AU;ASXCEN;Desenvolvido;1
BILL;ISHARES CORE CASH ETF;BILL;AUD;ETF;AU;ASXCEN;Desenvolvido;1
BNDS;BETAS WSTRN AST AUS BOND FD;BNDS;AUD;ETF;AU;ASXCEN;Desenvolvido;1
BNKS;BET GLO BANKS CURR HEDG ETF;BNKS;AUD;ETF;AU;ASX*;Desenvolvido;1
BOND;SPDR S&P/ASX AUSTRALIAN BOND;BOND;AUD;ETF;AU;CHIXAU;Desenvolvido;1
BSE500IET;ICICI PRUDENTIAL BSE 500 ETF;BSE500IETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BSLGOLDET;ADITYA BIRLA SL GOLD ETF;BSLGOLDETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BSLNIFTY;ADITYA BIRLA SL NIFTY 50 ETF;BSLNIFTY;INR;ETF;IN;NSE*;Em Desenvolvimento;1
BSUB;BS AU M BANK SUB DEBT ETF;BSUB;AUD;ETF;AU;ASX*;Desenvolvido;1
BTXX;DIGITAL X BITCOIN ETF FUND;BTXX;AUD;ETF;AU;ASXCEN;Desenvolvido;1
BUGG;GLOBAL X CYBERSECURITY ETF;BUGG;AUD;ETF;AU;ASX*;Desenvolvido;1
BYI;PHILLIP S-APAC DIVD LDR RETF;BYI;USD;ETF;SG;SGX*;Desenvolvido;0
BYJ;PHILLIP S-APAC DIVD LDR RETF;BYJ;SGD;ETF;SG;SGX*;Desenvolvido;1
CETF;VANECK FTSE CHINA A50 ETF;CETF;AUD;ETF;AU;CHIXAU;Desenvolvido;1
CFA;NIKKOAM ST A E JP REITETF-SG;CFA;SGD;ETF;SG;SGX*;Desenvolvido;1
CFLO;BETASHARES GBL CS FLOW KINGS;CFLO;AUD;ETF;AU;ASX*;Desenvolvido;1
CGHE;CLAREMONT GLOBAL FD (HEDGED);CGHE;AUD;ETF;AU;ASX*;Desenvolvido;1
CGUN;CLAREMONT GLOBAL FUND;CGUN;AUD;ETF;AU;CHIXAU;Desenvolvido;1
CHINA100;VP-DJ SHARIAH CHINA A-SHR100;CHINA100-MYR;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
CLDD;BETASHARES CLOUD COMPUTING;CLDD;AUD;ETF;AU;CHIXAU;Desenvolvido;1
CLNE;VANECK GLOBAL CLEAN ENERGY E;CLNE;AUD;ETF;AU;ASXCEN;Desenvolvido;1
CLR;LION-PHILLIP S-REIT ETF;CLR;SGD;ETF;SG;SGX*;Desenvolvido;1
CNEW;VANECK CHINA NEW ECONOMY ETF;CNEW;AUD;ETF;AU;ASX*;Desenvolvido;1
COI;NIKKOAM ST A E JP REITETF-SG;COI;USD;ETF;SG;SGX*;Desenvolvido;0
COMMOIETF;IPRU NIFTY COMMODITIES ETF;COMMOIETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
CONS;KOTAK NIFTY CONSUMPTION ETF;CONS;INR;ETF;IN;NSE*;Em Desenvolvimento;1
CONSUMBEE;NIPPON INDIA ETF NIFTY INDIA;CONSUMBEES;INR;ETF;IN;NSE*;Em Desenvolvimento;1
CONSUMER;MA NIFTY IN NEWAGE CONS ETF;CONSUMER;INR;ETF;IN;NSE*;Em Desenvolvimento;1
CONSUMIET;ICICI PRUDENTIAL NIFTY INDIA;CONSUMIETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
CPSEETF;CPSE ETF;CPSEETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
CRED;BETASHARES AU IN GRD CO BOND;CRED;AUD;ETF;AU;ASX*;Desenvolvido;1
CRYP;BETASHARES CRYPTO INNOVA ETF;CRYP;AUD;ETF;AU;ASX*;Desenvolvido;1
CURE;GLOBAL X S&P BIOTECH ETF;CURE;AUD;ETF;AU;ASX*;Desenvolvido;1
CXS;UOBAM PINGAN CHINEXT-SGD;CXS;SGD;ETF;SG;SGX*;Desenvolvido;1
CXU;UOBAM PINGAN CHINEXT-SGD;CXU;USD;ETF;SG;SGX*;Desenvolvido;0
CYB;ICBC CSOP FTSE CH GOV BD ETF;CYB;USD;ETF;SG;SGX*;Desenvolvido;0
CYC;ICBC CSOP FTSE CH GOV BD ETF;CYC;SGD;ETF;SG;SGX*;Desenvolvido;1
CYX;ICBC CSOP FTSE CH GOV BD ETF;CYX;USD;ETF;SG;SGX*;Desenvolvido;0
DACE;DIMENSIONAL AU CORE EQ ACT;DACE;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DAOR;AORIS INT FD CLS D HDG;DAOR;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DAVA;DFA AU VALUE TRUST ACT ETF;DAVA;AUD;ETF;AU;ASX*;Desenvolvido;1
DBBF;BETA ETH DIV BAL ETF;DBBF;AUD;ETF;AU;ASX*;Desenvolvido;1
DCOR;DAINTREE CORE INCOME FUND;DCOR;AUD;ETF;AU;ASX*;Desenvolvido;1
DCOR.OLD;DAINTREE CORE INCOME FUND;DCOR.OLD;OLD;ETF;AU;ASXCEN;Desenvolvido;0
DFGH;DIMENSIONAL GLBL CORE AUDHGD;DFGH;AUD;ETF;AU;ASX*;Desenvolvido;1
DFND;VANECK GLOBAL DEFENCE ETF;DFND;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DGCE;DIMENSIONAL GLB CORE EQ ACT;DGCE;AUD;ETF;AU;ASX*;Desenvolvido;1
DGGF;BETASHARES ETH DIV GROWTH ET;DGGF;AUD;ETF;AU;ASX*;Desenvolvido;1
DGSM;DFA GLOBAL SMALL CO TRUST;DGSM;AUD;ETF;AU;ASXCEN;Desenvolvido;1
DGVA;DFA GLOBAL VALUE TRUST;DGVA;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DHHF;BETA DIV ALL GROWTH ETF;DHHF;AUD;ETF;AU;ASX*;Desenvolvido;1
DHOF;DAINTREE HYBRID OPP FUND ETF;DHOF;AUD;ETF;AU;ASXCEN;Desenvolvido;1
DIVOPPBEE;NIPPON INDIA ETF NIFTY DIVID;DIVOPPBEES;INR;ETF;IN;NSE*;Em Desenvolvimento;1
DJRE;SPDR DJ GLOBAL RE ESG FUND;DJRE;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DRIV;BETASHARES ELEC VEHI FTR ETF;DRIV;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DRUG;BET GLOBAL HEALT CUR HED ETF;DRUG;AUD;ETF;AU;ASX*;Desenvolvido;1
DTEC;GLOBAL X DEFENCE TECH ETF;DTEC;AUD;ETF;AU;ASX*;Desenvolvido;1
DVDY;VANECK MORNINGSTAR AUSTRALIA;DVDY;AUD;ETF;AU;CHIXAU;Desenvolvido;1
DZZF;BETASHARES ETH DIV HIGR ETF;DZZF;AUD;ETF;AU;ASXCEN;Desenvolvido;1
E200;SPDR S&P/ASX 200 ESG FUND;E200;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EAA;LION-CM EMERGING ASIA ETF;EAA;SGD;ETF;SG;SGX*;Desenvolvido;1
EAFZ;ELLERSTON ASIA GROWTH F HF;EAFZ;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EBANK;EDELWEISS ETF - NIFTY BANK;EBANK;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EBANKNIFT;EDELWEISS NIFTY BANK ETF;EBANKNIFTY;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EBBETF041;BHARAT BOND ETF - APRIL 2025;EBBETF0425;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EBBETF042;BHARAT BOND ETF - APR 2033;EBBETF0433;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EBBETF043;BHARAT BOND ETF - APRIL 2031;EBBETF0431;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EBBETF044;BHARAT BOND ETF-APRIL 2030;EBBETF0430;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EBND;VANECK EMEG INC OPPO ACTIVE;EBND;AUD;ETF;AU;CHIXAU;Desenvolvido;1
EBTC;GLOBAL X 21SHARES BITCOIN ET;EBTC;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
ECAPINSUR;EDL BSE CAP MKT & INS ETF;ECAPINSURE;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EDOC;BETASH DG HELTH TELEMED ETF;EDOC;AUD;ETF;AU;ASX*;Desenvolvido;1
EETH;GLOBAL X 21SHARES ETHEREUM E;EETH;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
EEU;BETASHARES EURO ETF;EEU;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EGOLD;EDELWEISS GOLD ETF;EGOLD;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EHF1;ELSTREE HYBRID FUND;EHF1;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
EIGA;EINVEST INCOME GENERATOR FD;EIGA;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EINC;BETAS MARTN CURIE EQT INC FD;EINC;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EMAX;EINVEST INCOME MAXIMIZER FD;EMAX;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
EMKT;VANECK MSCI MULTIFACTOR EMER;EMKT;AUD;ETF;AU;CHIXAU;Desenvolvido;1
EMMG;BETAS MRTN CURIE EMEG MKT FD;EMMG;AUD;ETF;AU;CHIXAU;Desenvolvido;1
EMULTIMQ;EDEL NF500 MLT MOM QLT50 ETF;EMULTIMQ;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EMXC;ISHAR MSCI EMG MAK EX CH ETF;EMXC;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EQ30;EDELWEISS ETF - NIFTY 100 QU;EQ30;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EQ8MID;EQ8 MSCI MALAYSIA ISLAMIC DI;EQ8MID;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
EQ8MY25;EQ8 DOW JONES ISLAMIC MARKET;EQ8MY25;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
EQ8SID;EQ8 MSCI SEA ISLAMIC DIVIDEN;EQ8SID;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
EQ8US50;EQ8 DOW JONES US TITANS 50 E;EQ8US50;USD;ETF;MY;BURSAMY*;Em Desenvolvimento;0
EQUAL50AD;DSP NIFTY50 EQUAL WEIGHT ETF;EQUAL50ADD;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ERTH;BETASHARES CLIM CHANGE INNOV;ERTH;AUD;ETF;AU;ASX*;Desenvolvido;1
ES3;SPDR STRAITS TIMES INDEX ETF;ES3;SGD;ETF;SG;SGX*;Desenvolvido;1
ESG;MIRAE ASSET NIFTY 100 ESG SE;ESG;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ESG;LION-OCBC SG LOW CARBON SGD;ESG;SGD;ETF;SG;SGX*;Desenvolvido;1
ESGI;VANECK MSCI INTERNATIONAL SU;ESGI;AUD;ETF;AU;CHIXAU;Desenvolvido;1
ESILVER;EDELWEISS SILVER ETF;ESILVER;INR;ETF;IN;NSE*;Em Desenvolvimento;1
ESPO;VANECK VIDEO GAMING AND ESPO;ESPO;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ESTX;GLOBAL X EURO STOXX 50 ETF;ESTX;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ESU;LION-OCBC SG LOW CARBON SGD;ESU;USD;ETF;SG;SGX*;Desenvolvido;0
ETB01F;IAM WBC 7.199% 15112038 ETF;ETB01F;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
ETB01L;IAM CBA 6.46% 25102033 ETF;ETB01L;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
ETHI;BETASHARES GLOBAL SUSTAINABI;ETHI;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ETPMAG;GLOBAL X PHYSICAL SILVER;ETPMAG;AUD;ETF;AU;ASX*;Desenvolvido;1
ETPMPD.1;GLOBAL X PHYSICAL PALLADIUM;ETPMPD.1;AUD;ETF;AU;ASXCEN;Desenvolvido;1
ETPMPM.1;GLB X PHY PREC METALS BSKT;ETPMPM.1;AUD;ETF;AU;ASX*;Desenvolvido;1
ETPMPT.1;GLOBAL X PHYSICAL PLATINUM;ETPMPT.1;AUD;ETF;AU;ASXCEN;Desenvolvido;1
EVD;NKAM-STRAMSCI CH ELC ETF-SGD;EVD;USD;ETF;SG;SGX*;Desenvolvido;0
EVINDIA;MR AST NIFTY EV NEW AGE AUTO;EVINDIA;INR;ETF;IN;NSE*;Em Desenvolvimento;1
EVS;NKAM-STRAMSCI CH ELC ETF-SGD;EVS;SGD;ETF;SG;SGX*;Desenvolvido;1
EX20;BETASHARES AU EX20 PORT DIVS;EX20;AUD;ETF;AU;ASX*;Desenvolvido;1
F100;BETASHARES FTSE 100 ETF;F100;AUD;ETF;AU;CHIXAU;Desenvolvido;1
FAIR;BETASHARES AU SUST-LEAD ETF;FAIR;AUD;ETF;AU;ASXCEN;Desenvolvido;1
FANG;GLOBAL X FANG+ ETF;FANG;AUD;ETF;AU;CHIXAU;Desenvolvido;1
FASI;FIDELITY ASIA ACTIVE ETF;FASI;AUD;ETF;AU;CHIXAU;Desenvolvido;1
FBMKLCI-E;FTSE BURSA MALAYSIA KLCI ETF;FBMKLCI-EA;MYR;ETF;MY;BURSAMY*;Em Desenvolvimento;1
FCAP;FIDELITY GLB FUTURE LEADERS;FCAP;AUD;ETF;AU;ASXCEN;Desenvolvido;1
FEMX;FIDELITY GLOBAL EMERGING MAR;FEMX;AUD;ETF;AU;ASXCEN;Desenvolvido;1
FHCO;FIDELITY AUS HIGH CONVICTION;FHCO;AUD;ETF;AU;ASX*;Desenvolvido;1
FHNG;GXFANG+(CURRENCY HEDGED)ETF;FHNG;AUD;ETF;AU;CHIXAU;Desenvolvido;1
FIIN;FIDELITY INDIA ACTIVE ETF;FIIN;AUD;ETF;AU;ASX*;Desenvolvido;1
FINIETF;IPRU-NFTY-FIN-SERV-XBNK-ETF;FINIETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
FIXD;COOLABAH ACT COMP BND (HDG);FIXD;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
FLOT;VANECK AUSTRALIAN FLOATING R;FLOT;AUD;ETF;AU;ASX*;Desenvolvido;1
FMCGIETF;ICICI PRUD NIFTY FMCG ETF;FMCGIETF;INR;ETF;IN;NSE*;Em Desenvolvimento;1
FOOD;BET GLO AGR COM CU HED ETF;FOOD;AUD;ETF;AU;ASX*;Desenvolvido;1
FRAR;FRKLN AUST AB RET BD FD;FRAR;AUD;ETF;AU;ASXCEN;Desenvolvido;1
FRGG;FRANKLIN GLOBAL GROWTH FUND;FRGG;AUD;ETF;AU;ASX*;Desenvolvido;1
FRNS;COOLABAH SHORT TERM INC;FRNS;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
FTEC;GBL X FINTECH & BCHAIN ETF;FTEC;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
FTR03;FIRETRAIL AU SML CMP ACT ETF;FTR03;AUD;ETF;AU;ASX*;Desenvolvido;1
FUEL;BETASHARES GLOBAL ENERGY COM;FUEL;AUD;ETF;AU;ASX*;Desenvolvido;1
FUTR;JANUS HEN GLO SUS EQ AC ETF;FUTR;AUD;ETF;AU;CHIXAU;Desenvolvido;1
G200;BS G200 GEARED (30-40%) ETF;G200;AUD;ETF;AU;ASXCEN;Desenvolvido;1
G3B;NIKKO AM SINGAPORE STI ETF;G3B;SGD;ETF;SG;SGX*;Desenvolvido;1
GAME;BETASHARES GAMES ESPORTS ETF;GAME;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GARP;GLOBAL X GARP ETF;GARP;AUD;ETF;AU;ASXCEN;Desenvolvido;1
GBND;BETASHARES LADERS DIV BOND C;GBND;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GCAP;VANECK BENTHAM GLB CPTL SECU;GCAP;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GDX;VANECK GOLD MINERS ETF;GDX;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GEAR;BETASHARES GEARED AUS EQTY F;GEAR;AUD;ETF;AU;ASX*;Desenvolvido;1
GGAB;BS G LONG AUS GOV BOND FUND;GGAB;AUD;ETF;AU;ASX*;Desenvolvido;1
GGFD;BS G LONG US TRSRY BOND FUND;GGFD;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GGOV;BE SHA U.S.TRB 20+Y ETF-CUR;GGOV;AUD;ETF;AU;ASX*;Desenvolvido;1
GGUS;BETASHARES GEAR US EQT CUR H;GGUS;AUD;ETF;AU;ASXCEN;Desenvolvido;1
GHHF;BS GHHF GEARED (30-40%) ETF;GHHF;AUD;ETF;AU;ASX*;Desenvolvido;1
GIFL;LAZARD GLB LIST INFRASTRUCT;GIFL;AUD;ETF;AU;CHIXAU*;Desenvolvido;1
GILT5YBEE;NIPPON INDIA ETF 5YR BHM G;GILT5YBEES;INR;ETF;IN;NSE*;Em Desenvolvimento;1
GIVE;PERPETUAL ESG AU SHR EQMF;GIVE;AUD;ETF;AU;ASXCEN;Desenvolvido;1
GLDN;ISHARES PHYSICAL GOLD ETF;GLDN;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GLIN;ISHARES FTSE GBL INF AUD HDG;GLIN;AUD;ETF;AU;ASX*;Desenvolvido;1
GLOB;BARROW HANLEY GLB SHR MF;GLOB;AUD;ETF;AU;ASX*;Desenvolvido;1
GLPR;ISHARES FTSE GBL PRP AUD HDG;GLPR;AUD;ETF;AU;ASX*;Desenvolvido;1
GMTL;GLOBAL X GREEN MET MINER ETF;GMTL;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GMVW;VANECK GEARED AU EQULW FD HF;GMVW;AUD;ETF;AU;ASX*;Desenvolvido;1
GNDQ;BS NDQ GEARED (30-40%) ETF;GNDQ;AUD;ETF;AU;CHIXAU;Desenvolvido;1
GOAT;VANECK MORNINGSTAR INTERNATI;GOAT;AUD;ETF;AU;ASX*;Desenvolvido;1
